recombinations,back mutations,recurrent mutations,run seed,recombination cost,recurrent mutation cost,back mutation cost
8,0,879,650358630,2,1,50
6,0,889,956605507,2,1,50
5,0,874,139908207,2,1,50
8,0,891,364791245,2,1,50
5,0,887,19532876,2,1,50
9,0,881,1567705674,2,1,50
6,0,885,577773057,2,1,50
3,0,896,577773057,3,1,50
4,0,900,1686095966,3,1,50
1,0,903,2018602997,3,1,50
2,0,898,1551600262,3,1,50
1,0,900,1328522434,3,1,50
2,0,899,115551051,3,1,50
1,0,892,1308460106,3,1,50
1,0,895,619863238,3,1,50
1,0,902,386626409,3,1,50
3,0,905,1882201960,3,1,50
0,0,904,1882201960,50,1,50
0,0,904,138290624,50,1,50
0,0,902,1061270614,50,1,50
0,0,917,277401568,50,1,50
0,0,898,760159837,50,1,50
0,0,901,440564742,50,1,50
0,0,904,2000069400,50,1,50
0,0,915,1658327964,50,1,50
0,0,905,473198664,50,1,50
0,0,904,1413762580,50,1,50
190,62,656,1158,1.5,1,1.1
181,62,664,1974179568,1.5,1,1.1
182,59,657,2051452111,1.5,1,1.1
197,51,653,791936617,1.5,1,1.1
212,53,636,618704653,1.5,1,1.1
157,66,674,71307443,1.5,1,1.1
196,51,643,1344500004,1.5,1,1.1
188,51,664,1332299849,1.5,1,1.1
187,63,664,1509801968,1.5,1,1.1
177,66,647,1747907664,1.5,1,1.1
172,64,653,1747907664,1.9,1,1.1
197,48,653,572343347,1.9,1,1.1
194,49,645,771894287,1.9,1,1.1
178,69,655,722712148,1.9,1,1.1
180,50,668,1020962022,1.9,1,1.1
191,56,656,996392410,1.9,1,1.1
183,52,658,585202665,1.9,1,1.1
187,51,666,523711337,1.9,1,1.1
179,44,666,2025272308,1.9,1,1.1
175,63,662,1595474879,1.9,1,1.1
1,98,791,1595474879,2,1,1.1
0,77,810,2010059000,2,1,1.1
3,85,792,1608785260,2,1,1.1
0,82,797,2098954178,2,1,1.1
2,70,808,774623991,2,1,1.1
2,80,798,151822659,2,1,1.1
