recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
35,4,27,920185988,0.013966,1.1,1,1.5
27,4,30,1835846950,0.012484,1.1,1,1.5
37,13,22,709193467,0.014448,1.1,1,1.5
31,11,21,1975543083,0.013460,1.1,1,1.5
35,31,19,1067141620,0.013532,1.1,1,1.5
34,12,26,1804259412,0.015295,1.1,1,1.5
35,16,23,389110518,0.012845,1.1,1,1.5
31,12,29,1835792747,0.012918,1.1,1,1.5
31,19,24,405693735,0.014549,1.1,1,1.5
20,15,28,405693735,0.012323,1.5,1,1.5
19,22,19,1661315473,0.008999,1.5,1,1.5
22,21,23,1027936886,0.014630,1.5,1,1.5
21,31,21,716447793,0.017131,1.5,1,1.5
16,23,19,135938299,0.009692,1.5,1,1.5
23,18,23,682689573,0.013177,1.5,1,1.5
20,18,33,1609407694,0.013181,1.5,1,1.5
19,21,23,649036597,0.009709,1.5,1,1.5
22,14,25,306910165,0.011060,1.5,1,1.5
16,23,32,1005145563,0.009903,1.5,1,1.5
18,21,32,1005145563,0.011916,1.9,1,1.5
14,29,24,1328493179,0.010092,1.9,1,1.5
22,22,21,1920382890,0.011912,1.9,1,1.5
14,21,26,292032208,0.009409,1.9,1,1.5
18,21,31,1255815255,0.015746,1.9,1,1.5
17,24,29,1932816839,0.009824,1.9,1,1.5
16,31,25,34510430,0.010414,1.9,1,1.5
16,28,37,1322478483,0.012077,1.9,1,1.5
12,21,26,1735819929,0.007497,1.9,1,1.5
17,11,29,1736742281,0.008293,1.9,1,1.5
16,19,29,1736742281,0.011824,2,1,1.5
9,17,41,2133578207,0.006817,2,1,1.5
11,19,35,546822059,0.007501,2,1,1.5
16,19,25,1370054175,0.008696,2,1,1.5
13,19,25,1815851388,0.010278,2,1,1.5
7,30,35,2105245818,0.008823,2,1,1.5
10,23,37,1317376382,0.008764,2,1,1.5
10,25,31,141297861,0.007373,2,1,1.5
11,19,40,536240304,0.008823,2,1,1.5
12,33,22,118319800,0.008077,2,1,1.5
7,28,27,118319800,0.007802,3,1,1.5
6,20,39,2087249777,0.007491,3,1,1.5
8,19,41,1555058383,0.009587,3,1,1.5
8,28,30,1228010766,0.007765,3,1,1.5
5,19,52,1232033706,0.008270,3,1,1.5
3,20,48,2124234851,0.006761,3,1,1.5
8,21,35,669937909,0.009409,3,1,1.5
5,31,35,1883448743,0.006240,3,1,1.5
6,26,43,1765396520,0.008283,3,1,1.5
8,28,38,928100948,0.008507,3,1,1.5
0,33,43,928100948,0.006721,50,1,1.5
0,39,36,863949177,0.006094,50,1,1.5
0,33,39,1352717720,0.006560,50,1,1.5
0,40,37,1336821481,0.005478,50,1,1.5
0,25,56,962384731,0.006345,50,1,1.5
0,35,40,92763455,0.006673,50,1,1.5
0,31,49,1284798272,0.006997,50,1,1.5
0,26,50,209419050,0.005032,50,1,1.5
0,25,61,2122698114,0.007209,50,1,1.5
0,23,71,589032039,0.006519,50,1,1.5
53,3,14,589032039,0.019573,0.5,1,2
52,9,9,195986834,0.016475,0.5,1,2
51,4,8,1230779323,0.020209,0.5,1,2
