recombinations,back mutations,recurrent mutations,run seed,recombination cost,recurrent mutation cost,back mutation cost
3,2,16,801285054,1,1,2
0,1,15,1953150403,1,1,2
0,2,13,1953150403,1.1,1,2
3,1,13,1967751954,1.1,1,2
0,1,13,1505914364,1.1,1,2
1,1,14,744986392,1.1,1,2
1,0,14,226558973,1.1,1,2
0,0,15,852160997,1.1,1,2
1,0,15,595957900,1.1,1,2
1,1,13,935584019,1.1,1,2
2,2,12,794061833,1.1,1,2
2,1,14,1785326071,1.1,1,2
2,1,13,1785326071,1.5,1,2
0,0,15,490866483,1.5,1,2
0,0,16,2011692492,1.5,1,2
0,2,13,356665825,1.5,1,2
1,0,14,89215093,1.5,1,2
0,1,14,865659040,1.5,1,2
1,1,13,1890178878,1.5,1,2
0,0,16,1912504104,1.5,1,2
1,3,14,1942742966,1.5,1,2
0,1,14,384603422,1.5,1,2
1,1,14,384603422,1.9,1,2
1,0,16,665866973,1.9,1,2
1,2,14,254440688,1.9,1,2
0,1,14,929067385,1.9,1,2
0,1,14,2066143896,1.9,1,2
2,3,13,1251988615,1.9,1,2
0,1,13,2078787383,1.9,1,2
0,1,14,952811224,1.9,1,2
0,0,15,1447412900,1.9,1,2
0,1,14,512328199,1.9,1,2
0,1,13,512328199,2,1,2
0,2,18,1816766809,2,1,2
0,2,13,308063478,2,1,2
0,1,15,784407052,2,1,2
0,1,16,1496239162,2,1,2
0,1,13,1345904509,2,1,2
0,1,14,481361991,2,1,2
0,0,19,400116319,2,1,2
0,0,15,1415894968,2,1,2
0,0,18,1269029123,2,1,2
0,1,17,1269029123,3,1,2
0,1,14,1862236703,3,1,2
0,1,13,1238190710,3,1,2
0,4,16,700655966,3,1,2
0,5,15,432467748,3,1,2
0,1,13,649389356,3,1,2
0,2,14,855032981,3,1,2
0,3,14,1114652396,3,1,2
0,1,14,730242621,3,1,2
0,1,16,1085354814,3,1,2
0,2,16,1085354814,50,1,2
0,1,14,1040029923,50,1,2
0,1,16,332404350,50,1,2
0,2,18,107218811,50,1,2
0,1,16,1388428468,50,1,2
0,0,18,1904577844,50,1,2
0,1,16,1772931759,50,1,2
0,1,17,2058352927,50,1,2
0,4,16,1440867229,50,1,2
0,1,14,25086836,50,1,2
11,0,7,25086836,0.5,1,3
16,0,7,868148046,0.5,1,3
17,0,4,605342738,0.5,1,3
10,0,7,180365244,0.5,1,3
11,0,7,1798394467,0.5,1,3
9,0,7,2138246408,0.5,1,3
19,0,3,681284557,0.5,1,3
13,0,6,215197112,0.5,1,3
23,0,3,645072840,0.5,1,3
16,0,4,2140801279,0.5,1,3
16,0,4,2140801279,0.6,1,3
12,0,5,7836204,0.6,1,3
8,0,8,162543399,0.6,1,3
10,0,7,16158394,0.6,1,3
22,0,4,160566418,0.6,1,3
