recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
29,73,244,1482592619,0.103337,1.9,1,1.3
20,69,254,1913846690,0.086135,1.9,1,1.3
17,68,254,1913846690,0.084199,2,1,1.3
15,84,250,1264456060,0.080884,2,1,1.3
13,74,268,1135167321,0.080806,2,1,1.3
11,77,263,1590330519,0.074549,2,1,1.3
14,62,274,1250551228,0.074132,2,1,1.3
27,71,248,1020605937,0.085499,2,1,1.3
12,95,240,259228023,0.079106,2,1,1.3
11,81,257,1697861379,0.072250,2,1,1.3
18,85,253,164302644,0.084658,2,1,1.3
11,76,265,722093969,0.072957,2,1,1.3
3,88,262,722093969,0.069024,3,1,1.3
4,92,258,1357568874,0.053310,3,1,1.3
4,79,289,64270745,0.072828,3,1,1.3
3,88,270,1068341108,0.072327,3,1,1.3
2,79,280,19774247,0.065094,3,1,1.3
4,88,267,462534621,0.067308,3,1,1.3
3,87,270,1534343117,0.068007,3,1,1.3
6,95,260,1680494722,0.059955,3,1,1.3
4,83,270,1421931273,0.066628,3,1,1.3
2,95,262,1028551839,0.056795,3,1,1.3
0,103,265,1028551839,0.055569,50,1,1.3
0,97,264,1894282129,0.059817,50,1,1.3
0,94,269,766056728,0.041180,50,1,1.3
0,99,264,830641616,0.044873,50,1,1.3
0,81,294,1862610896,0.051973,50,1,1.3
0,92,275,1395209705,0.056914,50,1,1.3
0,96,267,1416453665,0.057217,50,1,1.3
0,110,253,1177262227,0.052363,50,1,1.3
0,89,266,1312327811,0.045413,50,1,1.3
0,98,266,171101971,0.047456,50,1,1.3
242,26,146,171101971,0.303856,0.5,1,1.5
231,18,142,1695692555,0.365310,0.5,1,1.5
232,40,150,1679778801,0.336473,0.5,1,1.5
224,27,140,1019519621,0.257587,0.5,1,1.5
221,16,145,1375526601,0.255168,0.5,1,1.5
225,15,150,57884788,0.300582,0.5,1,1.5
211,22,145,466428319,0.304304,0.5,1,1.5
229,25,145,179792651,0.285984,0.5,1,1.5
228,22,139,2116129988,0.253445,0.5,1,1.5
212,22,150,1308571816,0.281227,0.5,1,1.5
212,22,150,1308571816,0.289168,0.6,1,1.5
213,30,147,1209328060,0.271280,0.6,1,1.5
227,32,152,2007901864,0.319570,0.6,1,1.5
229,18,141,1759369330,0.253493,0.6,1,1.5
230,16,150,1616665383,0.281499,0.6,1,1.5
235,15,149,861628015,0.295627,0.6,1,1.5
249,18,131,854702138,0.342953,0.6,1,1.5
244,27,134,2072312836,0.319848,0.6,1,1.5
231,18,146,283341792,0.309650,0.6,1,1.5
234,14,149,852959977,0.359907,0.6,1,1.5
167,22,174,852959977,0.273437,0.9,1,1.5
170,20,173,1910114206,0.227417,0.9,1,1.5
199,24,157,1700305513,0.281691,0.9,1,1.5
175,27,165,813352898,0.323139,0.9,1,1.5
184,29,163,494761447,0.238681,0.9,1,1.5
175,31,165,77766371,0.280101,0.9,1,1.5
175,31,156,11263601,0.209139,0.9,1,1.5
