recombinations,back mutations,recurrent mutations,run seed,recombination cost,recurrent mutation cost,back mutation cost
97,14,68,277697634,0.5,1,2
89,5,75,833916522,0.5,1,2
89,9,76,1396305025,0.5,1,2
96,5,67,608067452,0.5,1,2
97,14,75,942918109,0.5,1,2
97,30,71,1492795235,0.5,1,2
99,9,70,1949680890,0.5,1,2
88,5,73,1782910083,0.5,1,2
90,4,80,83880333,0.5,1,2
90,4,80,83880333,0.6,1,2
95,5,71,1186223687,0.6,1,2
91,21,68,2091424020,0.6,1,2
96,11,66,789891687,0.6,1,2
97,7,66,625668035,0.6,1,2
99,8,68,1473739595,0.6,1,2
109,3,68,773790670,0.6,1,2
95,7,70,1662443683,0.6,1,2
94,7,69,440758434,0.6,1,2
87,6,74,1158632678,0.6,1,2
77,6,80,1158632678,0.9,1,2
94,8,71,1346487615,0.9,1,2
76,12,78,1135997388,0.9,1,2
72,6,84,443746719,0.9,1,2
78,11,80,1248214834,0.9,1,2
82,21,81,1360131927,0.9,1,2
73,6,74,1331218440,0.9,1,2
71,5,84,1200496419,0.9,1,2
94,3,74,1543055996,0.9,1,2
85,5,74,971125203,0.9,1,2
41,9,103,971125203,1,1,2
35,8,112,1789569790,1,1,2
41,8,109,636048840,1,1,2
30,7,113,1868556966,1,1,2
34,8,106,2081820357,1,1,2
34,6,108,539632917,1,1,2
30,10,117,1039033511,1,1,2
35,9,113,22392463,1,1,2
36,10,103,1379674296,1,1,2
41,10,108,1682441388,1,1,2
41,10,108,1682441388,1.1,1,2
34,6,108,802927125,1.1,1,2
26,8,119,459673278,1.1,1,2
32,9,119,1851607723,1.1,1,2
35,10,109,1854065296,1.1,1,2
30,11,106,462698688,1.1,1,2
35,11,110,1408932539,1.1,1,2
32,10,106,2008196029,1.1,1,2
27,16,111,930102365,1.1,1,2
31,8,117,1332168991,1.1,1,2
31,8,117,1332168991,1.5,1,2
36,13,117,1728293087,1.5,1,2
37,6,109,722597459,1.5,1,2
34,10,117,145537188,1.5,1,2
38,9,111,1495546919,1.5,1,2
26,12,110,769395689,1.5,1,2
32,12,110,1618090749,1.5,1,2
30,10,109,691940419,1.5,1,2
34,6,116,512711342,1.5,1,2
23,16,111,362624909,1.5,1,2
24,16,110,362624909,1.9,1,2
31,7,119,2128813592,1.9,1,2
31,6,116,538170552,1.9,1,2
35,12,107,1597209251,1.9,1,2
22,8,118,400026571,1.9,1,2
29,11,112,2111564335,1.9,1,2
27,11,110,1331603192,1.9,1,2
35,7,116,850743580,1.9,1,2
29,8,109,1751824657,1.9,1,2
37,20,113,133265773,1.9,1,2
9,23,129,133265773,2,1,2
18,14,127,790727530,2,1,2
14,18,119,1185022776,2,1,2
10,22,124,969396857,2,1,2
13,16,122,1731921064,2,1,2
13,22,117,967856407,2,1,2
11,20,117,1525303123,2,1,2
15,15,119,335912931,2,1,2
10,17,136,1366565813,2,1,2
16,19,118,920279131,2,1,2
5,26,128,920279131,3,1,2
6,26,128,1019786892,3,1,2
10,31,116,2104861568,3,1,2
4,27,133,1876892337,3,1,2
6,18,142,241471257,3,1,2
5,22,139,888978113,3,1,2
8,26,121,1543199652,3,1,2
6,24,122,2017513728,3,1,2
5,24,127,344311529,3,1,2
8,22,124,337146131,3,1,2
0,32,137,337146131,50,1,2
0,35,127,1003553426,50,1,2
0,42,125,1907966523,50,1,2
0,32,137,2107372392,50,1,2
0,28,153,1643671753,50,1,2
0,35,126,1969512471,50,1,2
0,28,153,1958188727,50,1,2
0,41,125,1874516482,50,1,2
0,32,136,552939044,50,1,2
0,35,132,1920853893,50,1,2
88,7,71,1920853893,0.5,1,3
93,11,69,190933859,0.5,1,3
100,3,79,308615907,0.5,1,3
88,6,75,1964223813,0.5,1,3
102,16,79,1027904560,0.5,1,3
88,5,86,1561566283,0.5,1,3
90,14,78,672359919,0.5,1,3
92,2,83,660736018,0.5,1,3
92,3,79,496335983,0.5,1,3
76,9,88,705618099,0.5,1,3
76,7,89,705618099,0.6,1,3
106,3,71,509217795,0.6,1,3
97,1,75,502397734,0.6,1,3
90,1,83,1395709962,0.6,1,3
90,0,91,1728943398,0.6,1,3
95,4,74,244763015,0.6,1,3
90,10,76,391073517,0.6,1,3
87,6,81,616227431,0.6,1,3
97,1,79,63148974,0.6,1,3
118,9,62,987891125,0.6,1,3
95,7,80,987891125,0.9,1,3
78,3,76,1167957335,0.9,1,3
95,1,78,314451025,0.9,1,3
82,10,88,870464514,0.9,1,3
88,1,86,1519821254,0.9,1,3
82,7,79,1233096155,0.9,1,3
80,9,84,1175570279,0.9,1,3
85,3,79,2088799354,0.9,1,3
90,5,76,1390479548,0.9,1,3
77,2,88,545249172,0.9,1,3
45,3,115,545249172,1,1,3
35,11,114,683404289,1,1,3
37,3,116,380756337,1,1,3
45,12,106,1275943952,1,1,3
38,2,121,2141189909,1,1,3
44,6,114,270613247,1,1,3
39,5,111,1520065681,1,1,3
47,8,112,1897347850,1,1,3
44,8,115,606042654,1,1,3
37,10,109,460753882,1,1,3
38,9,107,460753882,1.1,1,3
39,2,116,1984681041,1.1,1,3
38,6,128,1978149523,1.1,1,3
47,4,108,829205945,1.1,1,3
49,6,105,1285487725,1.1,1,3
45,12,112,7891337,1.1,1,3
46,7,110,210218933,1.1,1,3
43,4,109,1259745267,1.1,1,3
34,6,122,1941372098,1.1,1,3
43,6,112,682861020,1.1,1,3
28,13,116,682861020,1.5,1,3
31,9,132,473025056,1.5,1,3
47,5,109,81557663,1.5,1,3
37,4,129,1816879018,1.5,1,3
38,8,111,2112424392,1.5,1,3
35,7,127,384307726,1.5,1,3
36,6,120,1629514818,1.5,1,3
35,5,116,1296751813,1.5,1,3
34,11,127,2049075899,1.5,1,3
33,6,113,1798191871,1.5,1,3
32,5,116,1798191871,1.9,1,3
31,8,115,1761017859,1.9,1,3
28,7,123,871642878,1.9,1,3
34,5,125,1586085349,1.9,1,3
27,6,120,1695014701,1.9,1,3
26,13,120,31786708,1.9,1,3
30,8,117,346914659,1.9,1,3
39,10,103,1770824432,1.9,1,3
30,9,118,957531606,1.9,1,3
31,6,127,1426900207,1.9,1,3
20,8,138,1426900207,2,1,3
22,14,130,1929761589,2,1,3
