recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
5,3,9,17289943,0.000946,1,1,1.3
6,3,10,108809500,0.000659,1,1,1.3
2,2,12,956895935,0.000623,1,1,1.3
1,0,14,1560539663,0.000620,1,1,1.3
2,7,9,224722168,0.000761,1,1,1.3
6,2,9,1814389748,0.000649,1,1,1.3
3,4,10,1101738316,0.000658,1,1,1.3
3,3,12,1268744687,0.000748,1,1,1.3
4,4,10,2113034940,0.000873,1,1,1.3
3,4,9,120899021,0.000776,1,1,1.3
3,3,10,120899021,0.000772,1.1,1,1.3
6,2,8,1232437793,0.000991,1.1,1,1.3
3,0,12,1963215702,0.001555,1.1,1,1.3
3,1,13,1312660754,0.001055,1.1,1,1.3
3,3,12,931479284,0.001176,1.1,1,1.3
2,3,10,816672558,0.000742,1.1,1,1.3
7,4,8,1649363033,0.001005,1.1,1,1.3
4,3,9,1805055196,0.000998,1.1,1,1.3
4,1,12,1969944280,0.000947,1.1,1,1.3
5,4,11,804542848,0.000834,1.1,1,1.3
4,3,10,1999733081,0.000770,1.1,1,1.3
2,2,11,75981225,0.000600,1.1,1,1.3
3,4,12,2108234368,0.000648,1.1,1,1.3
6,2,10,435887947,0.000780,1.1,1,1.3
3,2,10,1388215334,0.000555,1.1,1,1.3
19,1,7,1388215334,0.001047,0.9,1,1.5
25,2,11,583282176,0.001069,0.9,1,1.5
21,6,5,178353290,0.001395,0.9,1,1.5
29,3,8,1571352726,0.001466,0.9,1,1.5
17,1,9,1524883763,0.001317,0.9,1,1.5
28,1,6,2040087568,0.001302,0.9,1,1.5
27,2,11,1134489608,0.001673,0.9,1,1.5
23,1,13,495974017,0.001375,0.9,1,1.5
16,4,10,1965851133,0.002288,0.9,1,1.5
22,0,11,1519053119,0.001107,0.9,1,1.5
23,0,10,1621997301,0.000925,0.9,1,1.5
27,3,7,1823587074,0.001285,0.9,1,1.5
19,1,10,78427379,0.000900,0.9,1,1.5
24,2,9,1716171450,0.001135,0.9,1,1.5
27,1,11,1271622563,0.000998,0.9,1,1.5
2,4,12,1271622563,0.000820,1,1,1.5
7,9,8,1482441775,0.001235,1,1,1.5
4,1,10,1574659949,0.000851,1,1,1.5
2,3,10,472812233,0.001181,1,1,1.5
4,3,10,1491712644,0.000631,1,1,1.5
2,2,11,1250537750,0.000903,1,1,1.5
2,4,10,1023688056,0.000880,1,1,1.5
4,4,10,1782762230,0.001280,1,1,1.5
4,2,10,410054426,0.001407,1,1,1.5
4,5,13,771905064,0.000752,1,1,1.5
3,2,11,1048148718,0.000777,1,1,1.5
5,5,9,38733456,0.000850,1,1,1.5
2,4,10,1366263304,0.000750,1,1,1.5
5,7,9,186171691,0.000690,1,1,1.5
3,1,10,414056640,0.000562,1,1,1.5
4,2,9,414056640,0.000710,1.1,1,1.5
3,4,11,1554076913,0.000670,1.1,1,1.5
5,0,10,1627441745,0.000626,1.1,1,1.5
3,3,10,906986998,0.000723,1.1,1,1.5
5,6,10,1486410422,0.001158,1.1,1,1.5
5,1,13,424878619,0.000800,1.1,1,1.5
1,3,11,1276919084,0.000899,1.1,1,1.5
4,2,11,1682682442,0.001596,1.1,1,1.5
2,9,10,1575658250,0.001209,1.1,1,1.5
6,5,9,226973020,0.001579,1.1,1,1.5
3,1,10,1241359608,0.000601,1.1,1,1.5
5,2,8,1980217,0.000622,1.1,1,1.5
6,1,8,327200,0.000675,1.1,1,1.5
5,2,9,67612136,0.000839,1.1,1,1.5
0,3,13,62720994,0.000768,1.1,1,1.5
23,1,9,62720994,0.000971,0.9,1,2
22,1,12,367920637,0.001332,0.9,1,2
24,1,7,1730638762,0.000978,0.9,1,2
26,2,9,1492395806,0.001230,0.9,1,2
25,1,9,1292889609,0.001158,0.9,1,2
27,0,6,1193208880,0.001530,0.9,1,2
20,0,14,1997652914,0.002352,0.9,1,2
24,0,10,220393496,0.001874,0.9,1,2
20,2,9,74157191,0.001525,0.9,1,2
22,1,10,438312934,0.001549,0.9,1,2
20,1,11,1172240632,0.001185,0.9,1,2
18,0,12,811366742,0.001004,0.9,1,2
25,2,16,262935312,0.001174,0.9,1,2
23,0,10,853825069,0.001368,0.9,1,2
29,1,8,1113508235,0.001385,0.9,1,2
7,0,9,1113508235,0.000517,1,1,2
4,0,13,1689422425,0.000577,1,1,2
5,0,12,300425838,0.001054,1,1,2
